,name,rating,location,price
909,Sweet Inn - Pedrera Department 24,5.7,"C/ Provença 304, 8th floor, Apartment 24, Eixample, 08008 Barcelona, Spain","€ 3,825"
910,Santa Marta,,"C/ Santa Marta 10, Sant Andreu, 08030 Barcelona, Spain","€ 7,253"
911,Habitat Apartments Tessa,7.5,"Plaza Tetuan, 25, Eixample, 08009 Barcelona, Spain","€ 3,464"
912,Casa Cosi - Terrace 1,,"Carrer de Casanova, 96 6-1, Eixample, 08011 Barcelona, Spain","€ 3,600"
913,Stay U-nique Apartments Sèneca,6.8,"7 Carrer de Sèneca, Gràcia, 08006 Barcelona, Spain","€ 3,769"
914,BizFlats Garden House,,"Different locations, Eixample, 08013 Barcelona, Spain","€ 2,365"
915,Stay U-nique Apartments Gran Via,4.0,"Gran Via de les Corts Catalanes 671, Eixample, 08013 Barcelona, Spain","€ 5,471"
916,Stay U-nique Apartments Ricart,7.5,"16 Carrer de Ricart, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,411"
917,Olala Sardenya Apartment,6.6,"Sardenya, 43, Sant Martí, 08005 Barcelona, Spain","€ 3,444"
918,Casa Cosi - Sants,,"28 Carrer de la Ferreria, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,290"
919,Stay U-nique Apartments Monec,7.5,"Carrer d'En Mònec 25, Ciutat Vella, 08003 Barcelona, Spain","€ 2,718"
920,Casa Cosi - La Gleva 3,,"Carrer del Francolí, 55 4-3, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,766"
921,Exquisite designed historic flat with sunny rooftop,5.0,"12 Carrer Gran de Gràcia 2º, Gràcia, 08012 Barcelona, Spain","€ 3,792"
922,Break N Bed,6.3,"Ricart, 20, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,946"
923,EA MARIA 2 two bedroom apartment with private rooftop,,"Girona 74, Eixample, 08009 Barcelona, Spain","€ 2,291"
924,Stay U-nique Apartments Legalitat,7.7,"26 Carrer de la Legalitat, Gràcia, 08024 Barcelona, Spain","€ 3,540"
925,Apartment Bed&BCN Sant Andreu II,6.3,"Ignasi Iglesias 110 , Sant Andreu, 08030 Barcelona, Spain",€ 975
926,Casa Cosi - El Farró 1,,"Carrer del Francolí, 55 3-1, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,625"
927,31 Nights Plus Luxury Aircon Beach Apartment Barcelona with Incredible Views,8.7,"Passeig de Joan de Borbó, 47, Ciutat Vella, 08003 Barcelona, Spain","€ 2,918"
928,Luxurious and centric with awesome rooftop terrace,6.2,"12 Carrer Gran de Gràcia 3º, Gràcia, 08012 Barcelona, Spain","€ 3,964"
929,Rent Top Apartments Avenida Diagonal,8.6,"Avinguda Diagonal, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 3,265"
930,Sunny and Modernist apartment for groups in center,3.0,"64 Carrer de Balmes, Eixample, 08007 Barcelona, Spain","€ 9,953"
931,"FridaysFlats, Bogatell Beach - Sunny & Serene",6.6,"Taulat, 44, Sant Martí, 08005 Barcelona, Spain","€ 1,629"
932,Casa PILAR Central,9.0,"Carrer de la Diputació, 309, Ent. 1 , Eixample, 08009 Barcelona, Spain","€ 3,828"
933,Big apartment for 9 in the heart of Eixample,,"Carrer d'Aragó 281, Eixample, 08009 Barcelona, Spain","€ 4,565"
934,Casa Cosi - Putxet 2,9.0,"Carrer del Francolí, 55 ppal-2, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,885"
935,Clot market,5.0,"Meridiana116, 4º, 1ª, Sant Martí, 08026 Barcelona, Spain","€ 2,429"
936,Olala Moianes Apartment,8.0,"Moianes, Principal, 65, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,998"
937,2 Bdr penthouse in Gràcia,9.0,"142 Carrer de l'Encarnació Atico, Gràcia, 08025 Barcelona, Spain","€ 2,462"
938,Stay U-nique Apartments Passatge de Font,6.2,"Passatge de Font 11, Eixample, 08013 Barcelona, Spain","€ 3,135"
939,Stay U-nique Apartments Gran Via,4.0,"Gran Via de les Corts Catalanes 671, Eixample, 08013 Barcelona, Spain","€ 5,129"
940,Stay U-nique Apartments Diagonal,6.7,"299B Avinguda Diagonal, Eixample, 08013 Barcelona, Spain","€ 4,109"
941,Exclusive Sagrada familia penthouse with sea views,9.0,"Carrer del Rosselló 446, Eixample, 08025 Barcelona, Spain","€ 2,777"
942,Casa Cosi - Francoli 1,8.0,"55 Carrer del Francolí, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,890"
943,Stay U-nique Apartments Muntaner,6.7,"Carrer de Muntaner 26, Eixample, 08011 Barcelona, Spain","€ 2,617"
944,Santa Marta,,"C/ Santa Marta 10, Sant Andreu, 08030 Barcelona, Spain","€ 6,893"
945,Olala Sardenya Apartment,6.6,"Sardenya, 43, Sant Martí, 08005 Barcelona, Spain","€ 3,498"
946,Casa Cosi - Terrace 1,,"Carrer de Casanova, 96 6-1, Eixample, 08011 Barcelona, Spain","€ 3,600"
947,Casa Cosi - Eixample 1,7.2,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 2,916"
948,Stay U-nique Apartments Ricart,7.5,"16 Carrer de Ricart, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,411"
949,Modern and bright apartment in Eixample 1-3,,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 1,842"
950,Stay U-nique Apartments Sèneca,6.8,"7 Carrer de Sèneca, Gràcia, 08006 Barcelona, Spain","€ 4,023"
951,Stay U-nique Apartments Tordera,6.7,"Carrer de Tordera 47, Gràcia, 08012 Barcelona, Spain","€ 3,167"
952,Stay U-nique Apartments Muntaner,6.7,"Carrer de Muntaner 26, Eixample, 08011 Barcelona, Spain","€ 2,833"
953,Olala Sardenya Apartment,6.6,"Sardenya, 43, Sant Martí, 08005 Barcelona, Spain","€ 3,444"
954,Stay U-nique Apartments Terrassa,3.0,"Carrer de Terrassa 8, Gràcia, 08012 Barcelona, Spain","€ 3,290"
955,Santa Marta,,"C/ Santa Marta 10, Sant Andreu, 08030 Barcelona, Spain","€ 6,893"
956,Stay U-nique Apartments Gran Via,4.0,"Gran Via de les Corts Catalanes 671, Eixample, 08013 Barcelona, Spain","€ 5,049"
957,Habitat Apartments Tessa,7.5,"Plaza Tetuan, 25, Eixample, 08009 Barcelona, Spain","€ 3,464"
958,Casa Cosi - Terrace 1,,"Carrer de Casanova, 96 6-1, Eixample, 08011 Barcelona, Spain","€ 3,600"
959,Habitat Apartments ADN,8.0,"Creu Coberta, 87, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,870"
960,Authentic flat2 in Poble sec - Paralelo,8.6,"Carrer Nou de la Rambla, 152, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,185"
961,BizFlats Garden House,,"Different locations, Eixample, 08013 Barcelona, Spain","€ 2,192"
962,Stay U-nique Apartments Ricart,7.5,"16 Carrer de Ricart, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,463"
963,Casa Cosi - Sants,,"28 Carrer de la Ferreria, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,404"
964,Stay U-nique Apartments Monec,7.5,"Carrer d'En Mònec 25, Ciutat Vella, 08003 Barcelona, Spain","€ 2,759"
965,Casa Cosi - La Gleva 3,,"Carrer del Francolí, 55 4-3, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,635"
966,EA MARIA 2 two bedroom apartment with private rooftop,,"Girona 74, Eixample, 08009 Barcelona, Spain","€ 2,291"
967,Stay U-nique Apartments Legalitat,7.7,"26 Carrer de la Legalitat, Gràcia, 08024 Barcelona, Spain","€ 3,486"
968,Break N Bed,6.3,"Ricart, 20, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,946"
969,Exquisite designed historic flat with sunny rooftop,5.0,"12 Carrer Gran de Gràcia 2º, Gràcia, 08012 Barcelona, Spain","€ 4,048"
970,Stay U-nique Apartments Ramón y Cajal,7.6,"8 Carrer de Ramón y Cajal, Gràcia, 08012 Barcelona, Spain","€ 2,960"
971,Lodging Apartments Guell Gaudi,7.2,"De Les Camelies 99 3º 3ª, Horta-Guinardó, 08024 Barcelona, Spain","€ 2,221"
972,Stay U-nique Apartments Nou de la Rambla,7.3,"Carrer Nou de la Rambla 121, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,334"
973,Sweet Inn - Gothic,6.9,"8 Carrer d'en Serra, Ciutat Vella, 08002 Barcelona, Spain","€ 3,899"
974,Stay U-nique Apartments Fontanella,8.3,"Fontanella, 11, Ciutat Vella, 08010 Barcelona, Spain","€ 2,996"
975,Plaza Catalunya IX Apartment,6.9,"Pelai, 5, Eixample, 08003 Barcelona, Spain","€ 3,094"
976,"FridaysFlats, Elevated Experience - Urquinaona",8.7,"Trafalgar, 15, Eixample, 08010 Barcelona, Spain","€ 3,101"
977,Palacete,9.1,"CARRER CUATRA CAMINS 188 DE CAN CABOT ARGENTONA CAMI CUATRE 188 CAN CABOT ARGENTONA, 08310 Barcelona, Spain","€ 1,704"
978,Cozy home with garden & parking at the beach town,10,"Vilanova i la Geltrú, 08800 Barcelona, Spain",€ 908
979,Stay U-nique Apartments Ronda Sant Pere,7.5,"33 Ronda de Sant Pere, Eixample, 08010 Barcelona, Spain","€ 4,827"
980,Apartment Pere IV,5.6,"Pere IV, 244-246, Sant Martí, 08005 Barcelona, Spain","€ 2,781"
981,Stay U-nique Apartments Terrassa,3.0,"Carrer de Terrassa 8, Gràcia, 08012 Barcelona, Spain","€ 3,208"
982,Mallorca habitaciones,5.5,"169 Carrer de Mallorca, Eixample, 08036 Barcelona, Spain","€ 1,025"
983,Nice and Cozy 4 Bedroom in Sants-Montjuic BCN,4.8,"Sants-Montjuïc, 08014 Barcelona, Spain","€ 4,812"
984,Stay U-nique Apartments Roger Llúria,6.9,"102 Carrer de Roger de Llúria, Eixample, 08037 Barcelona, Spain","€ 8,125"
985,Click&Flat Luxury mistral,8.0,"Floridablanca 31, Eixample, 08015 Barcelona, Spain","€ 4,993"
986,Gracia14,,"Martinez de la Rosa 53 1º 1º, Gràcia, 08012 Barcelona, Spain","€ 2,190"
987,Exquisite designed historic flat with sunny rooftop,5.0,"12 Carrer Gran de Gràcia 2º, Gràcia, 08012 Barcelona, Spain","€ 3,733"
988,Stay U-nique Apartments Hospital Clinic,8.5,"Carrer de Muntaner, 148, Eixample, 08036 Barcelona, Spain","€ 3,562"
989,Stay U-nique Apartments GranDeGracia,6.3,"Carrer Gran de Gracia, 16, Gràcia, 08012 Barcelona, Spain","€ 2,949"
990,Sweet Inn - Eixample Borrell,7.4,"Carrer del Compte Borrell, 152 8th floor, B, Eixample, 08015 Barcelona, Spain","€ 4,866"
991,Stay U-nique Apartments Radas II,7.2,"Carrer de Radas 20, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,636"
992,Casa Cosi - Casanova 4,,"Carrer de Casanova, 96, Eixample, 08011 Barcelona, Spain","€ 3,582"
993,"Apartment near Pedralbes Park, Les Corts",,"Beltran i Rozpide, 7-, Les Corts, 08034 Barcelona, Spain","€ 3,067"
994,Stay U-nique Apartments Venecuela,8.3,"Veneçuela, 3-7, Sant Martí, 08019 Barcelona, Spain","€ 2,355"
995,Stay U-nique Apartments Estación del Norte,6.0,"Carrer de Sicília 172, Eixample, 08013 Barcelona, Spain","€ 3,562"
996,AB Diagonal Mar Forum,6.5,"Av/ Eduard Maristany, 08930 Barcelona, Spain","€ 2,226"
997,Stay U-nique Apartments Boters,5.9,"Boters, 3, Ciutat Vella, 08002 Barcelona, Spain","€ 2,894"
998,Poblenou Loft No1,2.0,"Carrer de Pere IV, 121 , , Sant Martí, 08018 Barcelona, Spain","€ 2,462"
999,Stay U-nique Apartments Diagonal Mar,8.3,"Avinguda Diagonal 99, Sant Martí, 08019 Barcelona, Spain","€ 3,449"
