,name,rating,location,price
82,Vincci Soho,8.6,"Calle del Prado, 18, Centro, 28014 Madrid, Spain","€ 1,564"
83,Room Mate Macarena – Gran Vía,8.9,"43 Calle Gran Vía, Centro, 28013 Madrid, Spain","€ 1,107"
84,Apartamentos Mayor Centro,8.2,"Esparteros, 6 , Centro, 28012 Madrid, Spain",€ 782
85,Room Mate Mario,8.5,"Campomanes, 4, Centro, 28013 Madrid, Spain",€ 795
86,L&H La Latina Selection,9.0,"Calle Calatrava 17, Centro, 28005 Madrid, Spain","€ 1,160"
87,Hostal Sol Los Angeles,7.4,"14 Calle de la Cruz Nº 14.  4º PISO, Centro, 28012 Madrid, Spain",€ 477
88,Apartamentos Cava Baja,8.8,"Calle Grafal 4, Centro, 28005 Madrid, Spain","€ 1,098"
89,Jc Rooms Jardines,8.3,"3 Calle Jardines, Centro, 28013 Madrid, Spain",€ 672
90,NH Madrid Nacional,8.4,"Paseo del Prado, 48, Centro, 28014 Madrid, Spain","€ 1,144"
91,Travesia de las Beatas,7.0,"travesía de las beatas 8, Centro, 28015 Madrid, Spain",€ 634
92,Hotel Avenida Gran Vía,7.5,"Mesonero Romanos, 14 (corner of Gran Vía, 33), Centro, 28013 Madrid, Spain","€ 1,050"
93,Apartments Center Madrid,7.8,"Calle de los Jardines 16, Centro, 28013 Madrid, Spain",€ 654
94,PYR Select Latina III,6.5,"7 Calle de Calatrava Bajo B, Centro, 28005 Madrid, Spain",€ 535
95,Casón del Tormes,8.6,"Del Río, 7, Centro, 28013 Madrid, Spain","€ 1,061"
96,Boutique Hotel H10 Villa de la Reina,8.5,"Gran Vía, 22, Centro, 28013 Madrid, Spain","€ 1,085"
97,Hostal Valencia Madrid,7.9,"Gran Via, 44 - 5º, Centro, 28013 Madrid, Spain",€ 532
98,Vincci Centrum,8.2,"Cedaceros, 4, Centro, 28014 Madrid, Spain","€ 1,338"
99,Intur Palacio San Martin,8.7,"Plaza San Martín, 5, Centro, 28013 Madrid, Spain","€ 1,288"
100,Hostal Los Alpes,8.4,"Fuencarral, 17, Centro, 28004 Madrid, Spain",€ 640
101,Hotel Avenida Gran Vía,7.5,"Mesonero Romanos, 14 (corner of Gran Vía, 33), Centro, 28013 Madrid, Spain","€ 1,050"
102,PYR Select Latina III,6.5,"7 Calle de Calatrava Bajo B, Centro, 28005 Madrid, Spain",€ 530
103,Travesia de las Beatas,7.0,"travesía de las beatas 8, Centro, 28015 Madrid, Spain",€ 610
104,Casón del Tormes,8.6,"Del Río, 7, Centro, 28013 Madrid, Spain","€ 1,061"
105,Intur Palacio San Martin,8.7,"Plaza San Martín, 5, Centro, 28013 Madrid, Spain","€ 1,288"
106,Boutique Hotel H10 Villa de la Reina,8.5,"Gran Vía, 22, Centro, 28013 Madrid, Spain","€ 1,085"
107,NH Madrid Nacional,8.4,"Paseo del Prado, 48, Centro, 28014 Madrid, Spain","€ 1,144"
108,AB Design Suites,7.2,"Pez, 19, Centro, 28004 Madrid, Spain","€ 1,189"
109,Vincci Centrum,8.2,"Cedaceros, 4, Centro, 28014 Madrid, Spain","€ 1,338"
110,Hostal Evoke Madrid,8.8,"Atocha 43, 2º Izqda, Centro, 28012 Madrid, Spain",€ 918
111,60 Balconies Iconic,9.2,"6 Calle de Cedaceros, Centro, 28014 Madrid, Spain","€ 1,396"
112,Piso en Calle Caravaca,6.2,"Calle de Caravaca, Centro, 28012 Madrid, Spain",€ 445
113,LOFTS Puerta del SOL,8.0,"Calle del Marqués Viudo de Pontejos Calle del Marqués Viudo de Pontejos 2, Centro, 28012 Madrid, Spain","€ 1,000"
114,Chic & Basic dot,8.8,"5 Calle del Maestro Victoria, Centro, 28013 Madrid, Spain","€ 1,116"
115,The Citadel by Pillow,8.5,"Espejo, 2, Centro, 28013 Madrid, Spain",€ 896
116,Studio near Embajadores and Atocha (R.ATOCHA),6.5,"Ronda de Atocha, Centro, 28012 Madrid, Spain",€ 834
117,Eurostars Central,8.4,"Mejía Lequerica, 10, Centro, 28004 Madrid, Spain",€ 825
118,60 Balconies Art,9.0,"Plaza del Emperador Carlos V, 11, Centro, 28014 Madrid, Spain","€ 1,303"
119,Hostal Valencia Madrid,7.9,"Gran Via, 44 - 5º, Centro, 28013 Madrid, Spain",€ 560
120,"Hotel Madrid Gran Via 25, Affiliated by Meliá",8.0,"Gran Vía, 25, Centro, 28013 Madrid, Spain","€ 1,075"
121,Solfai Vacacional 10,6.3,"Calle del Hospital, 10, Centro, 28012 Madrid, Spain",€ 700
122,Vincci Vía - 66,8.5,"Gran Vía, 66, Centro, 28013 Madrid, Spain","€ 1,338"
123,"Círculo Gran Vía, Autograph Collection (Adults Only)",9.0,"Gran Vía 24, Centro, 28013 Madrid, Spain","€ 2,076"
124,Palacio de los Duques Gran Meliá - The Leading Hotels of the World,9.2,"Cuesta Santo Domingo, 5 y 7, Centro, 28013 Madrid, Spain","€ 3,340"
125,Oriente Suites,8.8,"Calle Escalinata 4, Centro, 28013 Madrid, Spain",€ 920
126,Precioso Apartamento Reformado cerca del Centro,7.0,"90 Calle del Amparo, Centro, 28012 Madrid, Spain",€ 815
127,Apartamentos Matute 11,8.3,"Plaza de Matute, 11, 2º, Centro, 28012 Madrid, Spain","€ 1,316"
128,Hostal Prado,8.0,"Nuñez de Arce, 15, Centro, 28012 Madrid, Spain",€ 529
129,Madrid Center apartment next Plaza Mayor by Batuecas,8.2,"Calle Concepción Jerónima, 29, Centro, 28012 Madrid, Spain","€ 1,907"
130,Suite Prado,8.5,"Manuel Fernandez y Gonzalez, 10, Centro, 28014 Madrid, Spain","€ 1,491"
131,Hotel Mirador Puerta del Sol,8.4,"Montera, 6, Centro, 28013 Madrid, Spain",€ 807
132,SmartRental Madrid Gran Via 47,7.2,"47 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 598
133,Hotel Atlántico,9.2,"Gran Vía, 38 , Centro, 28013 Madrid, Spain","€ 1,497"
134,DoubleTree by Hilton Madrid-Prado,8.9,"Calle San Agust?n, 3   , Centro, 28014 Madrid, Spain","€ 1,454"
135,Hostal Montaloya,8.0,"Tirso de Molina, 20, Centro, 28012 Madrid, Spain",€ 936
136,NALÓN INN,8.5,"Calle del León #30, Centro, 28014 Madrid, Spain",€ 486
137,AVA Rooms,8.5,"Fuencarral, 17 3º Izquierda, Centro, 28004 Madrid, Spain",€ 640
138,Solfai Vacacional 52,7.2,"Calle de la Ballesta 14 1º Interior Derecha, Centro, 28004 Madrid, Spain",€ 580
139,Vázquez de Mella Gran Vía,8.0,"Plaza Pedro Zerolo, 1, Centro, 28004 Madrid, Spain",€ 662
140,Petit Palace Plaza del Carmen,8.6,"Plaza del Carmen, 4, Centro, 28013 Madrid, Spain",€ 926
141,Casa Malasaña,8.9,"Calle Acuerdo, Centro, 28015 Madrid, Spain","€ 1,862"
142,"SOL II PRIME, by Presidence Rentals",,"17 Calle del Carmen, Centro, 28013 Madrid, Spain","€ 1,378"
143,Hostal America,7.6,"Hortaleza, 19 - 5ª Planta, Centro, 28004 Madrid, Spain",€ 741
144,Eurostars Plaza Mayor,8.4,"Doctor Cortezo, 10, Centro, 28012  Madrid, Spain",€ 900
145,THC Bergantin Hostel,8.3,"Victoria, 1, Centro, 28012 Madrid, Spain",€ 800
146,"The Westin Palace, Madrid",8.4,"Plaza de las Cortes, 7, Centro, 28014 Madrid, Spain","€ 2,633"
147,Suites You Soho,7.4,"Calle de la Cruzada 1, local 1 , Centro, 28013 Madrid, Spain",€ 744
148,INNSIDE by Meliá Madrid Gran Vía,8.9,"Mesonero Romanos, 13, Centro, 28004 Madrid, Spain","€ 1,429"
149,Hostal Carracedo,8.8,"Calle Leon 13, 3º, Centro, 28014 Madrid, Spain",€ 643
150,Coqueto estudio en el Barrio de las Letras de Madrid,1.0,"10 Calle de Fúcar, Centro, 28014 Madrid, Spain",€ 494
151,DOBO HOMES MOLINO DE VIENTO,6.3,"14 Calle del Molino de Viento, Centro, 28004 Madrid, Spain",€ 850
152,Dobo Homes Bolsa,7.9,"12 Calle de la Bolsa, Centro, 28012 Madrid, Spain","€ 1,031"
153,THC Tirso Molina Hostel,8.3,"Mesón de Paredes, 9, Centro, 28012 Madrid, Spain",€ 660
154,Room Mate Alicia,8.7,"Prado, 2, Centro, 28014 Madrid, Spain","€ 1,108"
155,Mercure Madrid Centro,8.5,"Lope de Vega, 49, Centro, 28014 Madrid, Spain","€ 1,252"
156,Hostal Abadia Madrid,8.3,"Luis Velez de Guevara, 2, Centro, 28012 Madrid, Spain",€ 789
157,Éxito en Madrid,9.0,"44 Calle Gran Vía 5º derecha, Centro, 28013 Madrid, Spain",€ 771
158,Francisco I Boutique,8.8,"Arenal, 15, Centro, 28013 Madrid, Spain","€ 1,108"
159,"Hotel Montera Madrid, Curio Collection By Hilton",,"Calle Montera 47, Centro, 28013 Madrid, Spain","€ 1,831"
160,Petit Palace Alcalá,8.3,"Vírgen de los peligros 2 (esquina Alcala 23), Centro, 28013 Madrid, Spain",€ 997
161,Iyewu Ile Ire,6.8,"Calle Olivar , Centro, 28012 Madrid, Spain",€ 716
162,El loft de San Juan,9.2,"8 Calle Bernardo López García, Centro, 28015 Madrid, Spain","€ 1,047"
163,JC Rooms Santa Ana,8.1,"De la Cruz, 8, Centro, 28012 Madrid, Spain",€ 669
164,Far Home Plaza Mayor,7.6,"Doctor Cortezo 15, 4Tª Planta, Centro, 28012 Madrid, Spain",€ 538
165,"Apartment Plaza de Pedro Zerolo, 2",8.3,"Plaza de Pedro Zerolo, 2, 1º-6 , Centro, 28004 Madrid, Spain",€ 727
166,Room Mate Oscar,8.8,"Plaza de Pedro Zerolo, 12, Centro, 28004 Madrid, Spain","€ 1,287"
167,Coqueto Apartamento en el Corazón de Madrid Sol,8.1,"Calle de la Flora, 1, Centro, 28013 Madrid, Spain",€ 705
168,"Exclusive quietness in the heart of Madrid with Public Parking, Breakfast, 2 bathrooms",9.1,"Calle de Atocha 70 * I- II- III, Centro, 28012 Madrid, Spain","€ 3,208"
169,Hostal PETITE MAMAN,8.0,"Principe,18 1º Derecha, Centro, 28012 Madrid, Spain",€ 541
170,Apartamentos Cruz,8.8,"De la Cruz, 22, Centro, 28012 Madrid, Spain",€ 979
171,THC Gran Via Hostel,7.7,"Barco, 10 1º Izquierda, Centro, 28004 Madrid, Spain",€ 775
172,Los Ventanales Plaza Mayor,7.9,"Toledo 81 2, Centro, 28005 Madrid, Spain",€ 648
173,Cute Apartment In The Heart Of Madrid,8.8,"Calle de la Montera, Centro, 28013 Madrid, Spain",€ 972
174,Generator Madrid,8.1,"Calle de Silva 1, Centro, 28013 Madrid, Spain",€ 900
175,MintyStay - Campoamor,10,"Calle de Campoamor 13, local derecha apt 1, Centro, 28004 Madrid, Spain","€ 1,209"
176,Los Ventanales Plaza Mayor,7.9,"Toledo 81 2, Centro, 28005 Madrid, Spain",€ 668
177,B&B Hotel Madrid Centro Fuencarral 52,8.7,"Fuencarral, 52, Centro, 28004 Madrid, Spain",€ 914
178,Hostal Besaya,8.1,"San Bernardo, 13, 8ª Planta (esquina Gran Via), Centro, 28015 Madrid, Spain",€ 704
179,Francisco I Boutique,8.8,"Arenal, 15, Centro, 28013 Madrid, Spain","€ 1,126"
180,"Hotel Madrid Plaza de España, Affiliated by Meliá",8.1,"Gran Via, 74, Centro, 28013 Madrid, Spain","€ 1,193"
181,NH Collection Madrid Suecia,8.7,"Marques Casa de Riera, 4, Centro, 28014 Madrid, Spain","€ 1,618"
182,Casual del Teatro Madrid,8.2,"Echegaray, 1, Centro, 28014 Madrid, Spain",€ 908
183,Pestana Plaza Mayor Madrid,9.0,"Calle Imperial, 8, Centro, 28012 Madrid, Spain","€ 1,719"
184,"Atocha Hotel Madrid, Tapestry Collection by Hilton",9.2,"Atocha, 107, Centro, 28012 Madrid, Spain","€ 1,899"
185,Éxito en Madrid,9.0,"44 Calle Gran Vía 5º derecha, Centro, 28013 Madrid, Spain",€ 825
186,Precioso apartamento junto a la Plaza Mayor,9.2,"1 Calle de la Cava Baja, Centro, 28005 Madrid, Spain",€ 999
187,Radisson RED Madrid,8.2,"Atocha, 123, Centro, 28012 Madrid, Spain","€ 1,477"
188,NH Collection Madrid Gran Vía,8.9,"Gran Vía, 21, Centro, 28013 Madrid, Spain","€ 1,646"
189,Ibis Budget Madrid Centro Lavapies,8.0,"Calle De Valencia 8 10, Centro, 28012 Madrid, Spain",€ 643
190,Casa du Soleil,9.2,"Calle de San Pedro Mártir 9, Centro, 28012 Madrid, Spain",€ 813
191,Cute Apartment In The Heart Of Madrid,8.8,"Calle de la Montera, Centro, 28013 Madrid, Spain",€ 962
192,DOBO ROOMS FACTOR,8.1,"3 Calle del Factor, Centro, 28013 Madrid, Spain","€ 1,168"
193,Exclusive Apartment in Historic Center,8.1,"1 Plaza de la Villa, Centro, 28005 Madrid, Spain","€ 1,007"
194,Salomé,8.8,"Del Pez, 40, 2 Izquierda, Centro, 28004 Madrid, Spain",€ 633
195,Charming Elegant Gran Vía,,"45 Calle de la Montera, Centro, 28013 Madrid, Spain","€ 1,532"
196,CC Malasaña,7.8,"Espiritu Santo, 18 , Centro, 28004 Madrid, Spain",€ 609
197,Dobo Homes Bolsa,7.9,"12 Calle de la Bolsa, Centro, 28012 Madrid, Spain","€ 1,083"
198,Aspasios Atocha Apartments,8.7,"10 Calle del Marques de Toca, Centro, 28012 Madrid, Spain","€ 1,179"
199,Hostal Adriano,8.3,"De la Cruz, 26  4º piso, Centro, 28012 Madrid, Spain",€ 627
200,Charming Elegant Gran Vía,,"45 Calle de la Montera, Centro, 28013 Madrid, Spain","€ 1,633"
201,Hotel Mexico,7.8,"Gobernador, 24, Centro, 28014 Madrid, Spain",€ 855
202,Luz Madrid Rooms,8.3,"Las Fuentes,10, 3 Izquierda y Derecha., Centro, 28013 Madrid, Spain",€ 760
203,Minty Stay - Atocha 4 BD,9.1,"Calle Atocha 114, 1º Ext Izq, Centro, 28012 Madrid, Spain","€ 2,259"
204,Posada del Dragón Boutique Hotel,8.5,"Cava Baja, 14, Centro, 28005 Madrid, Spain","€ 1,229"
205,CC Malasaña,7.8,"Espiritu Santo, 18 , Centro, 28004 Madrid, Spain",€ 609
206,Aspasios Atocha Apartments,8.7,"10 Calle del Marques de Toca, Centro, 28012 Madrid, Spain","€ 1,179"
207,Hostal Madrid Star,8.2,"Príncipe, 18 2º derecha, Centro, 28012 Madrid, Spain",€ 712
208,Aloft Madrid Gran Via,8.8,"Jacometrezo, 4, Centro, 28013 Madrid, Spain","€ 1,529"
209,Hostal Adriano,8.3,"De la Cruz, 26  4º piso, Centro, 28012 Madrid, Spain",€ 627
210,Iyewu Ile Ire,6.8,"Calle Olivar , Centro, 28012 Madrid, Spain",€ 727
211,L&H Gran Vía Selection,9.0,"San Onofre 5, Centro, 28004 Madrid, Spain","€ 2,151"
212,Hostal Avenida,8.9,"Gran Via, 15 - 4º A, Centro, 28013 Madrid, Spain",€ 760
213,Smartrental Collection Gran Vía Centric,8.8,"42 Calle Gran Vía, Centro, 28013 Madrid, Spain","€ 1,153"
214,Suites You Zinc,7.6,"Calle del Arenal, 10 , Centro, 28013 Madrid, Spain",€ 860
215,Hotel Mediodia,8.5,"Plaza del Emperador Carlos V, 8, Centro, 28012 Madrid, Spain",€ 888
216,Hostal Atocha Almudena Martín,7.9,"Calle Atocha, 43, 3º IZQ, Centro, 28012 Madrid, Spain",€ 696
217,Blume Cruz Suites,9.1,"De La Cruz, 35, Centro, 28012 Madrid, Spain","€ 1,055"
218,The Walt Madrid,8.6,"Barco, 3, Centro, 28004 Madrid, Spain","€ 1,020"
219,,,"Plaza del Carmen S/N, Centro, 28013 Madrid, Spain","€ 2,504"
220,Art & Dreams Plaza Mayor,9.7,"Calle Toledo, Centro, 28005 Madrid, Spain","€ 2,563"
221,Hotel Princesa Plaza Madrid,8.2,"Princesa, 40, Centro, 28008 Madrid, Spain","€ 1,296"
222,"Hotel Madrid Centro, Affiliated by Meliá",7.9,"Gran Via, 72, Centro, 28013 Madrid, Spain","€ 1,161"
223,Posada del León de Oro Boutique Hotel,9.0,"Cava Baja, 12, Centro, 28005 Madrid, Spain","€ 1,229"
224,Six Rooms Plaza Mayor,7.4,"C/ San Pedro Mártir -Número 9 - Local.  28012 MADRID, Centro, 28012 Madrid, Spain",€ 649
225,Posada del Dragón Boutique Hotel,8.5,"Cava Baja, 14, Centro, 28005 Madrid, Spain","€ 1,210"
226,Minty Stay - Atocha 4 BD,9.1,"Calle Atocha 114, 1º Ext Izq, Centro, 28012 Madrid, Spain","€ 2,410"
227,Suites You Zinc,7.6,"Calle del Arenal, 10 , Centro, 28013 Madrid, Spain",€ 860
228,The Walt Madrid,8.6,"Barco, 3, Centro, 28004 Madrid, Spain",€ 969
229,Coqueto Apartamento en el Corazón de Madrid Sol,8.1,"Calle de la Flora, 1, Centro, 28013 Madrid, Spain",€ 683
230,Hotel Mediodia,8.5,"Plaza del Emperador Carlos V, 8, Centro, 28012 Madrid, Spain",€ 888
231,Blume Cruz Suites,9.1,"De La Cruz, 35, Centro, 28012 Madrid, Spain","€ 1,022"
232,Luz Madrid Rooms,8.3,"Las Fuentes,10, 3 Izquierda y Derecha., Centro, 28013 Madrid, Spain",€ 760
233,"Thompson Madrid, a Hyatt Brand",8.8,"Plaza del Carmen S/N, Centro, 28013 Madrid, Spain","€ 2,504"
234,SmartRental Collection Gran Vía Capital,8.9,"14 Calle Gran Vía, Centro, 28013 Madrid, Spain","€ 1,513"
235,Hostal Madrid Star,8.2,"Príncipe, 18 2º derecha, Centro, 28012 Madrid, Spain",€ 712
236,Art & Dreams Plaza Mayor,9.7,"Calle Toledo, Centro, 28005 Madrid, Spain","€ 2,523"
237,Hostal Avenida,8.9,"Gran Via, 15 - 4º A, Centro, 28013 Madrid, Spain",€ 800
238,Six Rooms Plaza Mayor,7.4,"C/ San Pedro Mártir -Número 9 - Local.  28012 MADRID, Centro, 28012 Madrid, Spain",€ 649
239,Petit Palace Tres Cruces,8.6,"Tres Cruces, 6 (esquina Gran Via 25), Centro, 28013 Madrid, Spain","€ 1,024"
240,apartamento plaza de lavapies,8.0,"LAVAPIES, 4, Centro, 28012 Madrid, Spain",€ 682
241,Posada del León de Oro Boutique Hotel,9.0,"Cava Baja, 12, Centro, 28005 Madrid, Spain","€ 1,229"
242,"Hotel Madrid Centro, Affiliated by Meliá",7.9,"Gran Via, 72, Centro, 28013 Madrid, Spain","€ 1,262"
243,Capital BedRoom,4.2,"58 Calle de Fuencarral, Centro, 28004 Madrid, Spain",€ 588
244,NH Collection Madrid Paseo del Prado,8.5,"Plaza Cánovas del Castillo, 4, Centro, 28014 Madrid, Spain","€ 1,680"
245,NH Collection Madrid Palacio de Tepa,8.7,"San Sebastián, 2, Centro, 28012 Madrid, Spain","€ 1,691"
246,Fuencarral Apartments,8.0,"Fuencarral, 48-50, Centro, 28004 Madrid, Spain",€ 911
247,Hotel Miau,8.6,"Del Príncipe, 26, Centro, 28012 Madrid, Spain","€ 1,548"
248,Hostal Adria Santa Ana,8.1,"Nuñez de Arce, 15, 3º Exterior, Centro, 28012 Madrid, Spain",€ 613
249,Stunning & Bright 1BD 1BTH–CITY CENTER (GRAN VIA),8.2,"17 Calle de la Aduana, Centro, 28013 Madrid, Spain","€ 1,295"
250,Hostal Meyra,8.2,"Fuencarral, 39 4º Izda, Centro, 28004 Madrid, Spain",€ 700
251,Apartamentos Principe 7,8.7,"7 Calle del Príncipe, Centro, 28012 Madrid, Spain","€ 1,173"
252,Petit Palace Preciados,8.1,"Galdo, 2, Centro, 28013 Madrid, Spain","€ 1,081"
253,Artrip Hotel,9.1,"Valencia, 11, Centro, 28012 Madrid, Spain","€ 1,494"
254,Fantastic flat in Callao-Gran Vía 4P. CALL,5.0,"Calle de Preciados, Centro, 28013 Madrid, Spain","€ 1,135"
255,Hostal Sol Square Madrid,8.3,"Calle Luis Velez de Guevara, 2- 4, Centro, 28012 Madrid, Spain",€ 776
256,Hostal Ballesta,8.2,"Ballesta 5, Centro, 28004 Madrid, Spain",€ 736
257,Hotel Freedom,8.4,"Santa Isabel, 4, Centro, 28013 Madrid, Spain",€ 795
258,Hostal El Pilar,8.0,"Carretas, 13, Centro, 28012 Madrid, Spain",€ 613
259,Sterling,8.0,"San Bernardo, 29-31, Centro, 28015 Madrid, Spain",€ 901
260,Hostal Anton Martin,8.3,"Magdalena, 29, Centro, 28012 Madrid, Spain",€ 737
261,DOBO ROOMS CAVA BAJA 2,7.8,"21 Calle de la Cava Baja, Centro, 28005 Madrid, Spain","€ 1,241"
262,Hostal MH Fuencarral,8.3,"Fuencarral, 10 , 3º, Centro, 28004 Madrid, Spain",€ 884
263,New Heima Gran Vía D,9.6,"4 Calle de Muñoz Torrero 3ºD, Centro, 28004 Madrid, Spain","€ 1,009"
264,Suites You Gran Vía,7.0,"15 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 724
265,Mayerling Hotel,8.5,"Conde de Romanones, 6, Centro, 28012 Madrid, Spain","€ 1,165"
266,Madrid 1915 Private Suites,9.4,"3 Calle de los Milaneses, Centro, 28013 Madrid, Spain","€ 1,176"
267,Arc House Madrid - Puerta del Sol Only Adults,7.5,"2 Calle de la Victoria 1ero Derecha, Centro, 28012 Madrid, Spain",€ 463
268,DOBO ROOMS FACTOR,8.1,"3 Calle del Factor, Centro, 28013 Madrid, Spain","€ 1,168"
269,Acogedor y silencioso estudio M1 Embajadores,7.2,"80 Calle del Mesón de Paredes, Centro, 28012 Madrid, Spain",€ 861
270,B&B Hotel Madrid Centro Plaza Mayor,8.7,"Atocha, 2, Centro, 28012 Madrid, Spain",€ 962
271,RECOLETOS EXCLUSIVE PRIVATE APARTMENT I -interior- Eleven Host,9.3,"4 Calle de Quevedo, Centro, 28014 Madrid, Spain","€ 1,120"
272,APARTAMENTOS SAN ANDRES,7.8,"4 Calle de los Mancebos, Centro, 28005 Madrid, Spain",€ 653
273,New Point Opera,9.1,"Calle de las Hileras 8, Centro, 28013 Madrid, Spain","€ 1,175"
274,H-A San Mateo Suites,7.5,"21 Calle de San Mateo 2º, Centro, 28004 Madrid, Spain",€ 755
275,New Heima Gran Vía D,9.6,"4 Calle de Muñoz Torrero 3ºD, Centro, 28004 Madrid, Spain",€ 943
276,DOBO ROOMS CAVA BAJA 2,7.8,"21 Calle de la Cava Baja, Centro, 28005 Madrid, Spain","€ 1,203"
277,Minty Stay - Hortaleza Studio,8.4,"calle hortaleza 96, 4ºF, Centro, 28004 Madrid, Spain",€ 734
278,Artrip Hotel,9.1,"Valencia, 11, Centro, 28012 Madrid, Spain","€ 1,494"
279,Santa Ana´s Charming Flat,8.7,"Calle de Núñez de Arce 14, 1C, Centro, 28012 Madrid, Spain",€ 817
280,CHIC APARTMENT GRAN VIA I - ElevenHost,7.4,"42 Calle de San Bernardo, Centro, 28015 Madrid, Spain","€ 1,142"
281,Hostal Anton Martin,8.3,"Magdalena, 29, Centro, 28012 Madrid, Spain",€ 726
282,Hostal Ballesta,8.2,"Ballesta 5, Centro, 28004 Madrid, Spain",€ 724
283,Hotel Freedom,8.4,"Santa Isabel, 4, Centro, 28013 Madrid, Spain",€ 795
284,Vitium Urban Suites,8.0,"Gran Vía, 61, Centro, 28013 Madrid, Spain","€ 1,077"
285,Hostal Dulcinea,8.7,"Cervantes, 19 2º-D, Centro, 28014 Madrid, Spain",€ 665
286,Chueca - Apartamento tranquilo para 4 personas,8.2,"35 Calle de Pelayo, Centro, 28004 Madrid, Spain","€ 1,132"
287,Petit Palace Preciados,8.1,"Galdo, 2, Centro, 28013 Madrid, Spain","€ 1,081"
288,Madrid 1915 Private Suites,9.4,"3 Calle de los Milaneses, Centro, 28013 Madrid, Spain","€ 1,176"
289,Hostal MH Fuencarral,8.3,"Fuencarral, 10 , 3º, Centro, 28004 Madrid, Spain",€ 884
290,MintyStay - Divino Pastor,8.2,"Calle del Divino Pastor 16, Centro, 28004 Madrid, Spain",€ 625
291,Suites You Gran Vía,7.0,"15 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 724
292,Mayerling Hotel,8.5,"Conde de Romanones, 6, Centro, 28012 Madrid, Spain","€ 1,165"
293,New Point Opera,9.1,"Calle de las Hileras 8, Centro, 28013 Madrid, Spain","€ 1,224"
294,Arc House Madrid - Puerta del Sol Only Adults,7.5,"2 Calle de la Victoria 1ero Derecha, Centro, 28012 Madrid, Spain",€ 463
295,Acogedor apartamento - 1D 1B - Sol,8.3,"Calle Mayor 24, 4 izq B, Centro, 28013 Madrid, Spain",€ 973
296,AmazINN Places Lavapies V,9.0,"Argumosa, 11, Centro, 28012 Madrid, Spain","€ 1,586"
297,ESTUDIOS RUDA 4,7.5,"4 Calle de la Ruda, Centro, 28005 Madrid, Spain",€ 585
298,Woohoo Rooms Fuencarral,9.2,"Calle de Fuencarral, 41, 2º, Centro, 28004 Madrid, Spain",€ 985
299,H-A San Mateo Suites,7.5,"21 Calle de San Mateo 2º, Centro, 28004 Madrid, Spain",€ 755
300,Hostal Santa Ana Colors,8.2,"Huertas, 14, Centro, 28012 Madrid, Spain",€ 808
301,Apartamentos Apolo,8.5,"Calle Magdalena No.3, Centro, 28012 Madrid, Spain",€ 892
302,B&B Apartamentos Madrid Centro Fuencarral 46,8.4,"Fuencarral 46, Centro, 28004 Madrid, Spain","€ 1,535"
303,Social - Coworking - hostel Madrid,8.2,"5 Pasadizo de San Ginés, Centro, 28013 Madrid, Spain",€ 542
304,Four Seasons Hotel Madrid,9.4,"Sevilla, 3, Centro, 28014 Madrid, Spain","€ 6,049"
305,Roisa Centro,8.1,"San Bernardo, 87, Centro, 28015 Madrid, Spain","€ 1,015"
306,Hostal Pio Centro,8.3,"Calle de la Montera 21. 3ª Planta, Centro, 28013 Madrid, Spain",€ 630
307,Home Suite Home Gran Via,8.7,"Fuencarral, 4, Centro, 28004 Madrid, Spain","€ 1,019"
308,The First One Madrid Preciados,8.6,"Preciados, 44, Centro, 28013 Madrid, Spain","€ 1,496"
309,Hostal Zamora,8.5,"Plaza Pedro Zerolo, 1, 4 Izquierda, Centro, 28004 Madrid, Spain",€ 609
310,Charming Cozy Malasaña,8.1,"7 Calle de Santa Bárbara, Centro, 28004 Madrid, Spain",€ 779
311,Stunning & Bright 2BD 2BTH – CITY CENTER -GRAN VIA,8.6,"10 Calle del Caballero de Gracia, Centro, 28013 Madrid, Spain","€ 1,826"
312,SmartRental Madrid Chueca,7.2,"Perez Galdós, 7, Centro, 28004 Madrid, Spain",€ 950
313,Hostal Manuela by gaiarooms,7.7,"Gran Ví­a, 15 - 4B, Centro, 28013 Madrid, Spain",€ 794
314,Hellenhost - Gran Vía,9.0,"14 Calle de Silva, Centro, 28004 Madrid, Spain","€ 3,162"
315,apartamento en la calle pez,10,"MOLINO DEL VIENTO, 6, Centro, 28004 Madrid, Spain","€ 1,097"
316,Apartamentos Centro Colón,8.3,"Marqués de la Ensenada 16, Centro, 28004 Madrid, Spain",€ 880
317,Eric Vökel Boutique Apartments - Madrid Suites,8.9,"San Bernardo, 61, Centro, 28015 Madrid, Spain","€ 1,690"
318,apartamento en chueca,4.0,"HORTALEZA, 96, Centro, 28004 Madrid, Spain",€ 956
319,Hostal Rofer,8.1,"Toledo, 94 - 2º, Centro, 28005 Madrid, Spain",€ 438
320,Suites You Platinum,7.1,"Preciados 42, Centro, 28043 Madrid, Spain","€ 1,044"
321,Quatro Puerta del Sol,8.2,"Sevilla, 4, Centro, 28014 Madrid, Spain","€ 1,053"
322,Atocha28,7.8,"Calle de Atocha 28, 1º Izq, Centro, 28012 Madrid, Spain",€ 630
323,Negresco Gran Via,8.0,"Mesonero Romanos, 12, Centro, 28013 Madrid, Spain","€ 1,093"
